node1	node2	cor_value
Paenibacillus	Dialister	0.354493711
Paenibacillus	Parvimonas	0.395647698
Paenibacillus	Desulfovibrio	0.411319679
Paenibacillus	Akkermansia	0.441933309
Paracoccus	Pseudomonas	0.488177112
Paracoccus	Sphingomonas	0.343147842
Paracoccus	Cutibacterium	0.402597519
Paracoccus	Diaphorobacter	0.566546869
Proteus	Escherichia	0.413720382
Proteus	Salmonella	0.349831857
Pseudomonas	Sphingomonas	0.370834998
Pseudomonas	Staphylococcus	0.384836137
Pseudomonas	Cutibacterium	0.464406284
Pseudomonas	Ralstonia	0.353003206
Pseudomonas	Comamonas	0.315341524
Pseudomonas	Diaphorobacter	0.557817223
Pseudoxanthomonas	Sphingomonas	0.430657541
Pseudoxanthomonas	Methylorubrum	0.422383155
Pseudoxanthomonas	Ralstonia	0.422211751
Roseolovirus	Streptococcus	-0.360729364
Roseolovirus	Methanobrevibacter_A	-0.348285725
Roseolovirus	Collinsella	-0.348411553
Roseolovirus	Eggerthella	-0.372314325
Roseolovirus	Bacteroides	-0.347892406
Roseolovirus	Phocaeicola	-0.378403011
Roseolovirus	Parabacteroides	-0.36658463
Roseolovirus	Eubacterium	-0.342609791
Roseolovirus	Anaerobutyricum	-0.334294945
Roseolovirus	Anaerostipes	-0.314825446
Roseolovirus	Blautia	-0.39529984
Roseolovirus	Coprococcus	-0.362886354
Roseolovirus	Dorea	-0.411951147
Roseolovirus	Enterocloster	-0.306473245
Roseolovirus	Lachnoclostridium	-0.421046645
Roseolovirus	Mediterraneibacter	-0.459730833
Roseolovirus	Roseburia	-0.356973476
Roseolovirus	Dysosmobacter	-0.329856489
Roseolovirus	Faecalibacterium	-0.44325945
Roseolovirus	Flavonifractor	-0.358582573
Roseolovirus	Ruthenibacterium	-0.347541807
Roseolovirus	Vescimonas	-0.306049667
Rothia	Streptococcus	0.317439886
Sphingobacterium	Enterocloster	0.307383411
Sphingobacterium	Flavonifractor	0.305853341
Sphingomonas	Staphylococcus	0.303549684
Sphingomonas	Cutibacterium	0.401842716
Sphingomonas	Methylorubrum	0.503556854
Sphingomonas	Phreatobacter	0.313320698
Sphingomonas	Ralstonia	0.530313598
Sphingomonas	Diaphorobacter	0.34428443
Staphylococcus	Ralstonia	0.31857316
Streptococcus	Streptomyces	0.308437433
Streptococcus	Treponema	0.33902426
Streptococcus	Methanomassiliicoccus_A	0.348512481
Streptococcus	Methanobrevibacter_A	0.526099424
Streptococcus	Methanosphaera	0.303880198
Streptococcus	Schaalia	0.432548234
Streptococcus	Bifidobacterium	0.460757204
Streptococcus	Collinsella	0.450559836
Streptococcus	Eggerthella	0.481453998
Streptococcus	Gordonibacter	0.366491382
Streptococcus	Bacteroides	0.467031827
Streptococcus	Phocaeicola	0.473783111
Streptococcus	Porphyromonas	0.302355128
